timestamp_str,SFN,SFN_p,Slot,Slot_p,CC,CC_p,HARQ,HARQ_p,MCS,MCS_p,CRC,CRC_p,ReTx,ReTx_p,NDI,NDI_p,threshold,anomaly_score,distance_from_threshold
160.csv;08:25:58.110-2024/12/05;585;10,585,561,10,9,0,0,14,14,29,32,1,1,3,3,1,1,0.015417639557754822,0.022758584,0.007340944911801987
160.csv;09:34:15.905-2024/12/05;765;15,765,610,15,10,0,0,12,11,30,30,0,0,4,4,1,1,0.015417639557754822,0.022758164,0.0073405239539982604
160.csv;09:17:34.370-2024/12/05;964;5,964,793,5,5,0,0,14,11,29,29,0,0,4,4,1,1,0.015417639557754822,0.022754086,0.007336446623766594
160.csv;07:15:16.950-2024/12/05;405;5,405,474,5,5,0,0,15,12,29,31,0,0,4,4,0,0,0.015417639557754822,0.022753358,0.007335718329513245
160.csv;09:09:57.759-2024/12/05;358;16,358,423,16,9,0,0,1,5,29,33,0,0,4,3,0,0,0.015417639557754822,0.0227493,0.00733165962573307
160.csv;07:22:53.146-2024/12/05;968;15,968,813,15,10,0,0,2,6,30,30,1,1,4,4,0,0,0.015417639557754822,0.022745622,0.007327982764208488
160.csv;06:43:48.735-2024/12/05;1023;10,1023,767,10,7,0,0,10,9,28,30,0,0,4,4,0,0,0.015417639557754822,0.022741472,0.007323832790816002
160.csv;06:43:51.452-2024/12/05;271;5,271,376,5,5,0,0,15,11,28,29,0,0,4,4,1,1,0.015417639557754822,0.022738375,0.007320735211932831
160.csv;06:58:26.348-2024/12/05;720;16,720,761,16,17,0,0,7,9,28,31,1,1,2,2,0,0,0.015417639557754822,0.022734249,0.007316609452927284
160.csv;09:34:10.590-2024/12/05;234;6,234,382,6,6,0,0,3,7,29,31,0,0,4,4,1,1,0.015417639557754822,0.022732954,0.007315314914548569
160.csv;06:58:31.946-2024/12/05;256;15,256,384,15,10,0,0,7,8,28,30,0,0,4,4,0,0,0.015417639557754822,0.022728475,0.007310835252964668
158.csv;08:03:31.176-2024/12/06;544;0,544,535,0,3,0,0,1,5,30,32,0,0,4,4,1,1,0.015417639557754822,0.022726284,0.007308644782269173
101.csv;10:08:28.098-2024/09/06;225;7,225,258,7,6,1,1,14,14,21,28,1,1,2,2,0,0,0.015417639557754822,0.022721864,0.0073042247253300475
160.csv;07:53:23.760-2024/12/05;734;11,734,642,11,8,0,0,0,4,28,30,0,0,4,4,1,1,0.015417639557754822,0.022721358,0.007303718085849457
160.csv;06:51:11.695-2024/12/05;263;11,263,314,11,11,0,0,6,7,28,33,1,1,3,3,1,1,0.015417639557754822,0.022719909,0.007302268947923355
160.csv;08:15:35.318-2024/12/05;770;10,770,708,10,7,0,0,11,10,28,31,0,0,4,4,0,0,0.015417639557754822,0.022713784,0.007296144570672684
160.csv;08:23:07.356-2024/12/05;918;6,918,737,6,6,0,0,3,6,28,30,0,0,4,3,0,0,0.015417639557754822,0.022710795,0.007293155025208168
160.csv;07:44:40.293-2024/12/05;611;15,611,573,15,10,0,0,9,9,29,30,0,0,4,4,1,1,0.015417639557754822,0.02270886,0.007291219736898117
160.csv;06:43:15.570-2024/12/05;779;1,779,716,1,2,0,0,13,12,28,30,1,1,3,4,1,1,0.015417639557754822,0.022707352,0.007289712856972389
160.csv;08:38:38.758-2024/12/05;874;15,874,708,15,9,0,0,12,11,28,30,0,0,4,4,1,1,0.015417639557754822,0.022704735,0.00728709584053772
158.csv;08:03:22.936-2024/12/06;744;1,744,638,1,2,0,0,2,5,28,30,0,0,4,4,1,1,0.015417639557754822,0.022704182,0.007286542634928398
160.csv;07:22:53.481-2024/12/05;1002;5,1002,885,5,4,0,0,10,11,28,30,1,1,3,3,1,1,0.015417639557754822,0.022699956,0.007282316293084793
155.csv;03:42:50.101-2024/10/29;44;7,44,50,7,8,1,1,11,10,11,19,0,0,2,2,0,0,0.015417639557754822,0.022699455,0.00728181524153965
160.csv;07:13:59.178-2024/12/05;819;15,819,747,15,11,0,0,5,7,28,31,0,0,4,4,0,0,0.015417639557754822,0.02269023,0.007272589560115509
158.csv;08:03:23.958-2024/12/06;846;5,846,666,5,5,0,0,0,4,28,30,0,0,4,4,0,0,0.015417639557754822,0.022671409,0.007253769393527679
160.csv;09:25:17.709-2024/12/05;194;5,194,270,5,6,0,0,4,6,30,31,0,0,4,3,1,1,0.015417639557754822,0.022668652,0.0072510126787068176
101.csv;10:03:29.697-2024/09/06;81;5,81,211,5,6,1,0,9,9,31,30,1,1,4,4,0,0,0.015417639557754822,0.022654146,0.007236506398284607
158.csv;08:11:33.881-2024/12/06;686;11,686,597,11,9,0,0,10,10,29,31,0,0,4,3,1,1,0.015417639557754822,0.022653451,0.007235811631643944
160.csv;07:13:59.194-2024/12/05;821;10,821,746,10,7,0,0,2,5,28,30,0,0,4,4,1,1,0.015417639557754822,0.022651954,0.007234314064943962
160.csv;09:01:00.851-2024/12/05;940;1,940,738,1,4,0,0,0,5,29,28,0,0,4,4,0,0,0.015417639557754822,0.02265178,0.0072341408389450836
157.csv;04:22:21.527-2024/10/29;643;8,643,600,8,8,1,1,10,11,20,25,1,1,2,2,0,0,0.015417639557754822,0.022651237,0.007233596946561508
160.csv;09:03:19.163-2024/12/05;435;5,435,470,5,5,0,0,14,11,29,31,0,0,4,4,0,0,0.015417639557754822,0.022643639,0.007225999216997795
136.csv;18:50:45.624-2024/01/16;433;10,433,447,10,8,1,1,14,13,30,32,1,1,3,3,1,1,0.015417639557754822,0.022643337,0.00722569746848362
158.csv;08:11:34.168-2024/12/06;715;0,715,599,0,2,0,0,2,6,28,31,0,0,4,4,1,1,0.015417639557754822,0.022641521,0.0072238813894631194
160.csv;06:51:40.439-2024/12/05;65;17,65,122,17,14,0,0,2,4,30,31,0,0,3,3,1,1,0.015417639557754822,0.02264137,0.007223730515206032
160.csv;09:41:39.487-2024/12/05;68;5,68,308,5,5,0,0,8,8,30,30,0,0,4,4,1,1,0.015417639557754822,0.022635475,0.007217835243308716
160.csv;07:14:41.290-2024/12/05;935;1,935,768,1,4,0,0,14,11,30,30,0,0,4,4,1,1,0.015417639557754822,0.022630686,0.007213046382630043
160.csv;07:36:48.955-2024/12/05;581;15,581,546,15,10,0,0,9,9,28,31,0,0,4,4,0,0,0.015417639557754822,0.022629263,0.0072116233217360305
160.csv;09:25:33.657-2024/12/05;765;0,765,668,0,3,0,0,10,9,30,32,0,0,4,4,0,0,0.015417639557754822,0.022624262,0.007206622119510345
160.csv;09:34:15.950-2024/12/05;770;5,770,672,5,4,0,0,0,4,30,30,0,0,4,4,1,1,0.015417639557754822,0.02261836,0.007200721259677582
160.csv;06:51:43.314-2024/12/05;353;10,353,430,10,8,0,0,5,6,28,31,0,0,4,4,1,1,0.015417639557754822,0.022609508,0.007191868107283287
158.csv;08:18:08.033-2024/12/06;165;15,165,250,15,10,0,0,0,4,29,30,1,1,4,4,0,0,0.015417639557754822,0.022608843,0.0071912031429650115
158.csv;08:19:32.398-2024/12/06;410;0,410,442,0,4,0,0,2,6,28,30,0,0,4,4,1,1,0.015417639557754822,0.022598682,0.007181042413675957
160.csv;08:23:07.127-2024/12/05;895;7,895,712,7,6,0,0,15,12,28,30,0,0,4,4,0,0,0.015417639557754822,0.022592079,0.007174439336621933
136.csv;18:54:39.460-2024/01/16;264;19,264,264,19,16,1,1,0,-1,10,15,1,1,1,2,0,0,0.015417639557754822,0.022590466,0.007172826285922699
136.csv;18:51:22.340-2024/01/16;9;0,9,84,0,-1,1,1,10,9,15,21,1,1,2,2,0,0,0.015417639557754822,0.022585602,0.007167962919438057
160.csv;07:55:09.740-2024/12/05;68;10,68,194,10,9,0,0,0,3,30,32,1,1,3,3,1,1,0.015417639557754822,0.022580244,0.007162604089343719
160.csv;06:42:29.463-2024/12/05;264;5,264,380,5,4,0,0,5,6,29,32,0,0,3,3,0,0,0.015417639557754822,0.02257969,0.007162050883734398
160.csv;07:13:06.486-2024/12/05;670;15,670,606,15,11,0,0,11,10,29,31,0,0,4,4,1,1,0.015417639557754822,0.02257395,0.007156310211384468
160.csv;08:23:07.112-2024/12/05;893;15,893,716,15,10,0,0,11,10,28,29,0,0,4,4,0,0,0.015417639557754822,0.022570333,0.0071526929545046615
158.csv;08:10:48.211-2024/12/06;215;10,215,330,10,7,0,0,4,7,28,28,0,0,4,4,0,0,0.015417639557754822,0.022566993,0.00714935323175209
160.csv;09:40:21.338-2024/12/05;445;0,445,472,0,1,0,0,15,14,29,30,1,1,3,3,1,1,0.015417639557754822,0.02256488,0.0071472409921528625
160.csv;09:41:39.513-2024/12/05;70;10,70,258,10,8,0,0,11,9,29,30,0,0,4,4,0,0,0.015417639557754822,0.022559648,0.007142008821928673
158.csv;08:19:32.311-2024/12/06;401;10,401,465,10,9,0,0,9,8,29,31,0,0,4,4,1,1,0.015417639557754822,0.022555038,0.007137398775184326
155.csv;03:59:37.482-2024/10/29;431;0,431,370,0,-1,0,0,12,13,15,24,1,1,2,2,1,1,0.015417639557754822,0.022541577,0.007123937438690834
108.csv;10:55:23.941-2024/10/21;599;10,599,576,10,8,0,0,13,11,31,31,0,0,4,4,0,0,0.015417639557754822,0.022539767,0.0071221269476057815
157.csv;04:04:22.268-2024/10/29;238;0,238,316,0,3,1,0,8,9,29,29,1,1,4,4,1,1,0.015417639557754822,0.02253428,0.007116639594996147
158.csv;08:03:23.082-2024/12/06;758;10,758,612,10,8,0,0,7,7,28,30,0,0,4,4,0,0,0.015417639557754822,0.022524301,0.007106661404931717
160.csv;09:18:42.026-2024/12/05;561;15,561,577,15,11,0,0,8,8,30,31,0,0,4,4,1,1,0.015417639557754822,0.02251784,0.007100199888909035
160.csv;09:26:13.870-2024/12/05;690;5,690,676,5,5,0,0,12,10,31,32,0,0,4,3,0,0,0.015417639557754822,0.022514593,0.007096953298413925
160.csv;07:30:23.445-2024/12/05;942;10,942,687,10,7,0,0,6,8,28,31,0,0,4,4,0,0,0.015417639557754822,0.022511229,0.007093589361274414
160.csv;06:58:31.950-2024/12/05;257;0,257,358,0,3,0,0,15,12,28,30,0,0,4,3,1,1,0.015417639557754822,0.022509031,0.0070913914399983215
160.csv;06:58:33.039-2024/12/05;366;0,366,412,0,2,0,0,14,11,28,28,0,0,4,4,1,1,0.015417639557754822,0.022501748,0.007084108497464828
136.csv;18:50:47.516-2024/01/16;622;10,622,549,10,8,0,0,14,11,30,31,0,0,4,4,0,0,0.015417639557754822,0.022498587,0.0070809475886465835
160.csv;09:10:03.975-2024/12/05;980;12,980,805,12,9,0,0,7,8,30,29,0,0,4,4,1,1,0.015417639557754822,0.022494502,0.00707686280783432
101.csv;09:54:26.826-2024/09/06;66;2,66,-10,2,3,0,0,11,11,18,22,1,1,2,3,1,1,0.015417639557754822,0.022485536,0.007067896034085922
157.csv;04:04:21.189-2024/10/29;129;9,129,256,9,6,1,1,15,12,31,31,1,1,4,4,1,1,0.015417639557754822,0.022484876,0.007067236657703094
160.csv;08:31:04.151-2024/12/05;469;15,469,526,15,11,0,0,2,5,28,30,0,0,4,3,0,0,0.015417639557754822,0.022483418,0.007065778206551247
160.csv;07:53:23.808-2024/12/05;739;7,739,675,7,6,0,0,6,7,28,31,0,0,4,3,1,1,0.015417639557754822,0.022479499,0.007061859201157265
160.csv;06:58:33.162-2024/12/05;378;6,378,454,6,5,0,0,1,5,29,30,0,0,4,4,1,1,0.015417639557754822,0.02247946,0.007061820085609131
160.csv;06:58:26.332-2024/12/05;719;5,719,640,5,5,0,0,15,12,29,29,0,0,4,4,0,0,0.015417639557754822,0.022479413,0.0070617735194804
160.csv;09:10:23.116-2024/12/05;846;11,846,738,11,7,0,0,5,7,30,31,0,0,4,4,1,1,0.015417639557754822,0.022478674,0.007061034049356155
160.csv;06:51:43.336-2024/12/05;355;11,355,386,11,8,0,0,2,5,28,30,0,0,4,4,0,0,0.015417639557754822,0.022477448,0.007059808428847961
158.csv;08:19:32.188-2024/12/06;389;0,389,430,0,3,0,0,12,10,30,31,0,0,4,4,1,1,0.015417639557754822,0.022477295,0.007059655691945724
157.csv;04:04:22.000-2024/10/29;211;0,211,346,0,4,1,0,12,10,28,28,1,1,4,4,0,0,0.015417639557754822,0.022468323,0.007050683330261879
158.csv;08:11:34.136-2024/12/06;712;1,712,619,1,4,0,0,14,11,28,31,0,0,4,4,1,1,0.015417639557754822,0.022454407,0.007036767508351974
158.csv;08:17:45.712-2024/12/06;1005;10,1005,769,10,8,0,0,5,7,28,29,0,0,4,4,1,1,0.015417639557754822,0.022453347,0.007035707663262062
160.csv;06:58:31.942-2024/12/05;256;1,256,353,1,3,0,0,9,9,28,30,0,0,4,4,1,1,0.015417639557754822,0.022450732,0.007033092509472542
105.csv;11:30:02.961-2024/11/20;642;0,642,645,0,-1,0,0,9,10,16,23,1,1,2,2,0,0,0.015417639557754822,0.022450635,0.007032995651924782
158.csv;08:12:04.426-2024/12/06;669;0,669,547,0,4,0,0,14,11,29,29,0,0,4,4,0,0,0.015417639557754822,0.022450125,0.0070324852871538925
160.csv;06:43:31.797-2024/12/05;353;15,353,343,15,15,0,0,8,9,30,31,1,1,2,2,0,0,0.015417639557754822,0.022444127,0.007026487569773369
160.csv;09:28:22.597-2024/12/05;251;0,251,401,0,3,0,0,7,8,30,31,0,0,4,4,0,0,0.015417639557754822,0.022444025,0.007026385124290161
160.csv;07:54:12.256-2024/12/05;464;0,464,477,0,3,0,0,11,10,30,31,0,0,4,4,0,0,0.015417639557754822,0.022443851,0.007026211898291283
160.csv;08:07:58.723-2024/12/05;167;0,167,261,0,4,0,0,7,8,28,29,0,0,4,3,1,1,0.015417639557754822,0.022442661,0.007025021668040924
157.csv;04:18:10.388-2024/10/29;106;2,106,64,2,2,1,1,14,13,26,28,1,1,2,2,1,1,0.015417639557754822,0.022440886,0.007023246567213707
160.csv;09:26:42.562-2024/12/05;487;10,487,545,10,7,0,0,2,5,29,30,0,0,4,4,1,1,0.015417639557754822,0.022439925,0.007022285442316704
158.csv;08:10:49.833-2024/12/06;377;10,377,448,10,8,0,0,1,4,28,29,0,0,4,4,1,1,0.015417639557754822,0.022437872,0.007020232807362251
160.csv;06:51:35.219-2024/12/05;568;0,568,566,0,0,0,0,8,9,30,32,1,1,3,3,1,1,0.015417639557754822,0.022436136,0.007018496822083168
160.csv;07:53:23.688-2024/12/05;727;1,727,592,1,4,0,0,10,10,29,31,0,0,4,3,0,0,0.015417639557754822,0.022415185,0.006997545789444618
160.csv;09:18:42.063-2024/12/05;565;6,565,543,6,5,0,0,4,6,29,31,0,0,4,4,1,1,0.015417639557754822,0.02241348,0.006995839606487923
160.csv;08:38:46.466-2024/12/05;621;11,621,601,11,9,0,0,2,5,28,31,0,0,4,4,1,1,0.015417639557754822,0.022413395,0.006995755787456207
158.csv;08:03:23.870-2024/12/06;837;5,837,696,5,5,0,0,14,11,28,29,0,0,4,3,0,0,0.015417639557754822,0.02241148,0.006993840988242798
160.csv;07:14:05.436-2024/12/05;421;15,421,438,15,11,0,0,13,11,29,30,1,1,3,4,0,0,0.015417639557754822,0.022411464,0.006993824224436455
155.csv;03:50:37.599-2024/10/29;714;16,714,626,16,13,0,0,15,14,0,9,0,0,3,2,0,0,0.015417639557754822,0.022410024,0.006992384399736099
160.csv;09:40:18.226-2024/12/05;133;17,133,245,17,11,0,0,15,12,29,30,1,1,4,4,1,1,0.015417639557754822,0.022409074,0.006991434450709991
160.csv;06:43:16.720-2024/12/05;894;0,894,752,0,4,0,0,7,8,28,32,0,0,4,4,0,0,0.015417639557754822,0.022407472,0.006989832575881653
160.csv;09:03:55.904-2024/12/05;13;10,13,44,10,10,0,0,4,3,30,30,1,1,2,2,0,0,0.015417639557754822,0.022403272,0.006985632311070137
160.csv;09:41:10.861-2024/12/05;277;10,277,389,10,8,0,0,15,12,29,31,0,0,4,4,0,0,0.015417639557754822,0.022399573,0.006981933097803764
160.csv;07:16:33.107-2024/12/05;853;0,853,731,0,1,0,0,6,7,29,31,0,0,4,4,1,1,0.015417639557754822,0.022391241,0.006973601486051254
160.csv;08:47:43.423-2024/12/05;45;5,45,-8,5,4,0,0,7,8,30,30,1,1,2,2,1,1,0.015417639557754822,0.022381455,0.006963815148437195
160.csv;06:51:45.072-2024/12/05;529;0,529,528,0,4,0,0,13,10,28,31,0,0,4,4,0,0,0.015417639557754822,0.022380805,0.006963165085280113
158.csv;08:03:22.853-2024/12/06;735;10,735,620,10,8,0,0,14,11,28,30,0,0,4,4,0,0,0.015417639557754822,0.022366922,0.006949282790982895
160.csv;09:34:10.701-2024/12/05;245;8,245,346,8,7,0,0,4,7,28,29,0,0,4,4,1,1,0.015417639557754822,0.022361714,0.006944074835145645
160.csv;06:43:42.910-2024/12/05;441;0,441,461,0,0,0,0,6,7,29,32,1,1,3,3,1,1,0.015417639557754822,0.02235987,0.006942230816447906
160.csv;09:39:49.031-2024/12/05;286;10,286,258,10,10,0,0,4,4,29,31,1,1,2,2,0,0,0.015417639557754822,0.022353387,0.0069357469486834335
160.csv;06:43:00.270-2024/12/05;272;16,272,383,16,11,0,0,0,4,28,29,1,1,4,4,1,1,0.015417639557754822,0.022345101,0.006927461903059654
160.csv;09:11:23.058-2024/12/05;697;0,697,712,0,2,0,0,7,8,29,31,1,1,3,4,1,1,0.015417639557754822,0.022337316,0.006919676046335869
160.csv;08:59:24.872-2024/12/05;558;0,558,572,0,1,0,0,4,5,28,30,1,1,3,3,1,1,0.015417639557754822,0.02233578,0.0069181412267329025
160.csv;08:23:07.348-2024/12/05;917;6,917,742,6,6,0,0,2,5,28,28,0,0,4,4,0,0,0.015417639557754822,0.02232862,0.006910981218779259
157.csv;04:04:21.984-2024/10/29;209;4,209,212,4,5,1,1,14,13,28,30,1,1,3,3,0,0,0.015417639557754822,0.022325447,0.006907807271444969
160.csv;06:58:30.819-2024/12/05;143;16,143,135,16,12,0,0,14,13,28,31,0,0,3,3,1,1,0.015417639557754822,0.022323426,0.0069057863014580535
160.csv;06:43:48.735-2024/12/05;1023;7,1023,822,7,5,0,0,9,8,28,30,0,0,4,4,1,1,0.015417639557754822,0.022323173,0.006905532981717758
160.csv;09:10:10.428-2024/12/05;601;18,601,629,18,16,0,0,11,9,29,32,0,0,3,3,1,1,0.015417639557754822,0.02232182,0.0069041807013394164
160.csv;07:30:21.893-2024/12/05;787;10,787,663,10,7,0,0,2,6,28,30,0,0,4,4,0,0,0.015417639557754822,0.022321308,0.006903668473923378
158.csv;08:10:49.128-2024/12/06;307;0,307,343,0,3,0,0,10,9,28,30,0,0,4,4,0,0,0.015417639557754822,0.022320323,0.006902683134639435
160.csv;09:09:33.163-2024/12/05;971;6,971,996,6,6,0,0,5,5,30,32,1,1,2,3,0,0,0.015417639557754822,0.022319222,0.006901582311356239
160.csv;09:10:56.461-2024/12/05;85;6,85,295,6,6,0,0,13,11,30,31,0,0,4,4,0,0,0.015417639557754822,0.02231889,0.006901250760519676
160.csv;08:23:09.011-2024/12/05;59;10,59,286,10,7,0,0,12,10,28,30,0,0,4,4,1,1,0.015417639557754822,0.022312611,0.006894971783721619
160.csv;09:34:10.634-2024/12/05;238;15,238,328,15,9,0,0,12,10,29,30,0,0,4,4,0,0,0.015417639557754822,0.02231216,0.006894521023595505
160.csv;08:23:07.408-2024/12/05;923;6,923,727,6,6,0,0,12,10,28,31,0,0,4,4,1,1,0.015417639557754822,0.022310274,0.006892634164059334
157.csv;04:04:21.987-2024/10/29;209;9,209,297,9,6,1,0,15,12,28,29,1,1,4,4,1,1,0.015417639557754822,0.02230477,0.006887130047643356
160.csv;07:13:59.694-2024/12/05;871;10,871,767,10,8,0,0,13,11,30,28,0,0,4,4,1,1,0.015417639557754822,0.02229941,0.006881771217549019
160.csv;09:17:31.253-2024/12/05;652;10,652,651,10,8,0,0,2,5,29,31,0,0,4,4,1,1,0.015417639557754822,0.022297263,0.0068796235876919555
157.csv;04:04:21.462-2024/10/29;157;1,157,250,1,4,1,1,15,11,28,28,1,1,4,4,0,0,0.015417639557754822,0.022283392,0.006865752469265633
160.csv;07:38:34.727-2024/12/05;919;5,919,769,5,5,0,0,12,10,28,28,0,0,4,4,1,1,0.015417639557754822,0.02227835,0.006860710288846664
160.csv;06:51:40.610-2024/12/05;83;0,83,194,0,1,0,0,9,9,29,31,1,1,3,3,0,0,0.015417639557754822,0.022275997,0.006858357768023186
160.csv;08:32:43.041-2024/12/05;118;15,118,39,15,14,0,0,7,7,29,31,1,1,2,2,1,1,0.015417639557754822,0.022275379,0.006857739369833641
160.csv;07:36:52.480-2024/12/05;934;5,934,785,5,6,0,0,5,6,29,30,0,0,4,4,0,0,0.015417639557754822,0.022270037,0.006852397303545647
160.csv;09:26:42.546-2024/12/05;486;1,486,509,1,3,0,0,12,11,29,31,0,0,4,4,1,1,0.015417639557754822,0.022267234,0.006849594022596054
160.csv;09:32:57.066-2024/12/05;49;16,49,131,16,10,0,0,9,10,30,31,1,1,4,4,0,0,0.015417639557754822,0.022265352,0.006847712750995331
158.csv;08:11:34.123-2024/12/06;710;10,710,688,10,7,0,0,2,5,28,31,0,0,4,4,0,0,0.015417639557754822,0.022259362,0.006841722484195404
158.csv;08:03:29.976-2024/12/06;424;0,424,474,0,4,0,0,11,10,30,32,0,0,4,4,0,0,0.015417639557754822,0.022253633,0.00683599298771637
160.csv;08:15:35.193-2024/12/05;758;1,758,610,1,3,0,0,12,10,29,29,0,0,4,4,0,0,0.015417639557754822,0.022247775,0.006830134968722038
158.csv;08:19:32.347-2024/12/06;405;0,405,450,0,3,0,0,3,6,28,31,0,0,4,4,1,1,0.015417639557754822,0.022247747,0.0068301070290448
160.csv;06:58:33.022-2024/12/05;364;6,364,438,6,5,0,0,9,9,28,32,0,0,4,4,1,1,0.015417639557754822,0.022242151,0.00682451164301651
101.csv;10:03:29.760-2024/09/06;87;7,87,40,7,6,1,1,10,10,21,26,1,1,2,2,1,1,0.015417639557754822,0.022240492,0.006822852026188545
160.csv;07:22:07.275-2024/12/05;477;10,477,525,10,7,0,0,6,6,30,32,0,0,3,3,1,1,0.015417639557754822,0.022239156,0.006821516509616547
160.csv;06:58:41.105-2024/12/05;148;10,148,335,10,8,0,0,7,8,28,31,0,0,4,4,0,0,0.015417639557754822,0.02223672,0.0068190801697613525
160.csv;06:49:34.805-2024/12/05;814;6,814,760,6,5,0,0,9,10,30,30,1,1,3,3,0,0,0.015417639557754822,0.022232335,0.006814695503080063
160.csv;08:37:32.324-2024/12/05;375;5,375,457,5,5,0,0,8,8,28,30,0,0,4,4,0,0,0.015417639557754822,0.022225937,0.0068082973169924545
158.csv;08:10:50.112-2024/12/06;405;10,405,486,10,8,0,0,3,5,28,29,0,0,4,4,0,0,0.015417639557754822,0.022223538,0.006805898230040245
160.csv;07:45:16.191-2024/12/05;105;10,105,269,10,7,0,0,10,10,28,29,0,0,4,4,0,0,0.015417639557754822,0.022220518,0.006802878882253342
160.csv;09:25:17.773-2024/12/05;200;10,200,320,10,8,0,0,3,6,29,30,0,0,4,4,1,1,0.015417639557754822,0.022216719,0.0067990790861489105
160.csv;06:51:25.110-2024/12/05;581;0,581,529,0,3,0,0,5,7,30,31,0,0,4,4,0,0,0.015417639557754822,0.02221206,0.006794420610630684
101.csv;10:05:22.953-2024/09/06;143;3,143,139,3,3,1,1,10,10,24,30,1,1,2,2,0,0,0.015417639557754822,0.022211578,0.006793938185537033
155.csv;03:42:52.635-2024/10/29;298;3,298,359,3,5,1,0,14,12,30,30,1,1,4,4,0,0,0.015417639557754822,0.022209015,0.006791375185811691
160.csv;07:14:07.303-2024/12/05;608;7,608,604,7,6,0,0,0,4,28,32,0,0,4,4,1,1,0.015417639557754822,0.022199549,0.0067819092231632995
160.csv;09:10:54.301-2024/12/05;893;0,893,764,0,3,0,0,10,9,29,30,0,0,4,4,0,0,0.015417639557754822,0.022199363,0.006781722958648376
157.csv;04:04:21.508-2024/10/29;161;9,161,211,9,7,1,1,9,10,28,32,1,1,3,3,1,1,0.015417639557754822,0.022191834,0.006774194146955185
160.csv;07:52:54.750-2024/12/05;905;5,905,737,5,5,0,0,5,7,28,29,0,0,4,4,1,1,0.015417639557754822,0.022180716,0.006763076018059425
160.csv;07:05:25.186-2024/12/05;620;11,620,574,11,8,0,0,13,11,30,31,0,0,4,4,0,0,0.015417639557754822,0.022179184,0.0067615449237467574
157.csv;04:18:10.366-2024/10/29;103;7,103,38,7,8,1,1,11,11,20,25,1,1,2,3,1,1,0.015417639557754822,0.022171825,0.006754185612762146
160.csv;07:53:23.684-2024/12/05;726;18,726,607,18,11,0,0,7,8,29,32,0,0,4,3,0,0,0.015417639557754822,0.02216797,0.006750329937303238
160.csv;08:23:07.120-2024/12/05;894;10,894,725,10,9,0,0,12,10,28,28,0,0,4,4,1,1,0.015417639557754822,0.022166502,0.006748862172925644
160.csv;09:17:37.583-2024/12/05;261;6,261,309,6,5,0,0,11,10,30,31,0,0,4,4,0,0,0.015417639557754822,0.022162933,0.006745293344819717
160.csv;09:34:15.896-2024/12/05;765;0,765,672,0,3,0,0,8,9,30,30,0,0,4,4,1,1,0.015417639557754822,0.02216215,0.00674451103385704
158.csv;08:03:23.851-2024/12/06;835;10,835,683,10,8,0,0,2,6,28,30,0,0,4,4,0,0,0.015417639557754822,0.022161039,0.0067433990347029495
160.csv;07:22:55.382-2024/12/05;168;5,168,226,5,5,0,0,9,9,30,29,0,0,4,4,1,1,0.015417639557754822,0.022155216,0.0067375764059664535
158.csv;08:10:48.680-2024/12/06;262;10,262,389,10,8,0,0,3,6,28,30,0,0,4,4,1,1,0.015417639557754822,0.022154337,0.0067366972374560165
155.csv;03:50:42.007-2024/10/29;131;15,131,320,15,9,0,0,15,12,29,29,0,0,4,4,0,0,0.015417639557754822,0.022153936,0.006736296768748932
158.csv;08:03:31.172-2024/12/06;543;10,543,495,10,8,0,0,13,11,30,30,0,0,4,4,1,1,0.015417639557754822,0.02215279,0.006735151241982155
160.csv;07:22:22.782-2024/12/05;1004;10,1004,734,10,8,0,0,7,8,28,30,0,0,4,4,1,1,0.015417639557754822,0.022149025,0.00673138497349041
160.csv;09:41:10.707-2024/12/05;262;5,262,409,5,5,0,0,1,5,29,31,0,0,4,4,0,0,0.015417639557754822,0.022146523,0.006728883441054993
160.csv;08:30:42.961-2024/12/05;398;15,398,336,15,16,0,0,8,9,30,33,1,1,2,2,1,1,0.015417639557754822,0.022143308,0.00672566851552742
160.csv;09:34:10.688-2024/12/05;244;5,244,357,5,5,0,0,13,11,28,30,0,0,4,4,1,1,0.015417639557754822,0.022138944,0.006721304337942772
160.csv;09:26:11.730-2024/12/05;476;5,476,511,5,5,0,0,6,8,30,31,0,0,4,3,0,0,0.015417639557754822,0.022137353,0.006719713638985329
157.csv;04:04:21.588-2024/10/29;170;0,170,295,0,4,1,0,10,9,28,30,1,1,4,4,0,0,0.015417639557754822,0.022132091,0.006714451666438751
160.csv;09:25:30.465-2024/12/05;445;16,445,526,16,10,0,0,8,8,30,32,0,0,4,4,1,1,0.015417639557754822,0.022131724,0.006714084725344353
160.csv;06:43:48.797-2024/12/05;5;10,5,201,10,8,0,0,1,4,28,29,1,1,4,4,1,1,0.015417639557754822,0.022128368,0.0067107282387854385
160.csv;09:41:37.301-2024/12/05;873;10,873,738,10,8,0,0,2,6,30,29,0,0,4,4,0,0,0.015417639557754822,0.022123827,0.006706187109911613
160.csv;09:32:51.738-2024/12/05;541;5,541,546,5,4,0,0,0,4,30,30,0,0,4,4,0,0,0.015417639557754822,0.022122916,0.0067052762764336395
160.csv;07:14:05.410-2024/12/05;419;5,419,405,5,5,0,0,0,4,29,30,0,0,4,4,1,1,0.015417639557754822,0.022121895,0.006704255546891861
158.csv;08:11:33.849-2024/12/06;683;5,683,634,5,5,0,0,5,6,30,31,0,0,4,4,1,1,0.015417639557754822,0.02211925,0.006701610590779953
